APW19980213.1320	e11	e65	b
APW19980213.1320	e21	e25	b
APW19980213.1320	e8	e10	i
APW19980213.1320	e10	e9	b
APW19980213.1320	e28	e7	a
APW19980213.1320	e10	e12	b
APW19980213.1320	e26	e28	i
APW19980213.1320	e11	e12	b
APW19980213.1320	e28	e2	ii
APW19980213.1320	e8	e11	i
APW19980213.1320	e1	e5	a
APW19980213.1320	e17	e20	s
APW19980213.1320	e21	e20	b
APW19980213.1320	e7	e9	b
APW19980213.1320	e22	e20	i
APW19980213.1320	e25	e20	a
APW19980213.1320	e14	e11	a
APW19980213.1320	e1	e28	a
APW19980213.1320	e17	e22	ii
CNN19980222.1130.0084	e1	e8	s
CNN19980222.1130.0084	e1	e35	s
CNN19980222.1130.0084	e1	e9	s
CNN19980222.1130.0084	e1	e73	s
CNN19980222.1130.0084	e1	e129	a
CNN19980222.1130.0084	e1	e46	b
CNN19980222.1130.0084	e1	e13	ii
CNN19980222.1130.0084	e1	e140	b
CNN19980222.1130.0084	e1	e14	b
CNN19980222.1130.0084	e2	e8	s
CNN19980222.1130.0084	e2	e35	s
CNN19980222.1130.0084	e2	e9	s
CNN19980222.1130.0084	e2	e73	s
CNN19980222.1130.0084	e2	e129	a
CNN19980222.1130.0084	e2	e46	b
CNN19980222.1130.0084	e2	e13	ii
CNN19980222.1130.0084	e2	e140	b
CNN19980222.1130.0084	e2	e14	b
CNN19980222.1130.0084	e4	e8	a
CNN19980222.1130.0084	e4	e35	a
CNN19980222.1130.0084	e4	e9	a
CNN19980222.1130.0084	e4	e73	a
CNN19980222.1130.0084	e4	e129	a
CNN19980222.1130.0084	e96	e8	i
CNN19980222.1130.0084	e96	e35	i
CNN19980222.1130.0084	e96	e9	i
CNN19980222.1130.0084	e96	e73	i
CNN19980222.1130.0084	e5	e9	s
CNN19980222.1130.0084	e5	e73	s
CNN19980222.1130.0084	e5	e129	a
CNN19980222.1130.0084	e5	e46	b
CNN19980222.1130.0084	e5	e13	ii
CNN19980222.1130.0084	e5	e140	b
CNN19980222.1130.0084	e5	e14	b
CNN19980222.1130.0084	e6	e9	s
CNN19980222.1130.0084	e6	e73	s
CNN19980222.1130.0084	e6	e129	a
CNN19980222.1130.0084	e6	e46	b
CNN19980222.1130.0084	e6	e13	ii
CNN19980222.1130.0084	e6	e140	b
CNN19980222.1130.0084	e6	e14	b
CNN19980222.1130.0084	e7	e9	s
CNN19980222.1130.0084	e7	e73	s
CNN19980222.1130.0084	e7	e129	a
CNN19980222.1130.0084	e7	e46	b
CNN19980222.1130.0084	e7	e13	ii
CNN19980222.1130.0084	e7	e140	b
CNN19980222.1130.0084	e7	e14	b
CNN19980222.1130.0084	e8	e129	a
CNN19980222.1130.0084	e8	e46	b
CNN19980222.1130.0084	e8	e13	ii
CNN19980222.1130.0084	e8	e140	b
CNN19980222.1130.0084	e8	e14	b
CNN19980222.1130.0084	e35	e129	a
CNN19980222.1130.0084	e35	e46	b
CNN19980222.1130.0084	e35	e13	ii
CNN19980222.1130.0084	e35	e140	b
CNN19980222.1130.0084	e35	e14	b
CNN19980222.1130.0084	e9	e13	ii
CNN19980222.1130.0084	e9	e140	b
CNN19980222.1130.0084	e9	e14	b
CNN19980222.1130.0084	e73	e13	ii
CNN19980222.1130.0084	e73	e140	b
CNN19980222.1130.0084	e73	e14	b
CNN19980222.1130.0084	e2	e96	ii
CNN19980222.1130.0084	e4	e7	a
CNN19980222.1130.0084	e1	e7	s
CNN19980222.1130.0084	e7	e96	ii
CNN19980222.1130.0084	e7	e6	s
CNN19980222.1130.0084	e129	e9	b
CNN19980222.1130.0084	e6	e4	b
CNN19980222.1130.0084	e6	e1	s
CNN19980222.1130.0084	e2	e6	s
CNN19980222.1130.0084	e129	e73	b
CNN19980222.1130.0084	e9	e35	s
CNN19980222.1130.0084	e5	e4	b
CNN19980222.1130.0084	e46	e129	a
CNN19980222.1130.0084	e1	e96	ii
CNN19980222.1130.0084	e73	e9	s
CNN19980222.1130.0084	e129	e14	b
CNN19980222.1130.0084	e9	e46	b
CNN19980222.1130.0084	e73	e8	s
CNN19980222.1130.0084	e2	e5	s
CNN19980222.1130.0084	e73	e35	s
CNN19980222.1130.0084	e35	e8	s
CNN19980222.1130.0084	e1	e5	s
CNN19980222.1130.0084	e8	e9	s
CNN19980222.1130.0084	e1	e4	b
CNN19980222.1130.0084	e4	e2	a
CNN19980222.1130.0084	e6	e96	ii
CNN19980222.1130.0084	e46	e73	a
CNN19980222.1130.0084	e7	e5	s
CNN19980222.1130.0084	e1	e2	s
CNN19980222.1130.0084	e140	e129	a
CNN19980222.1130.0084	e7	e2	s
CNN19980222.1130.0084	e5	e96	ii
CNN19980222.1130.0084	e6	e5	s
ABC19980108.1830.0711	e1	e7	ii
ABC19980108.1830.0711	e1	e9	ii
ABC19980108.1830.0711	e1	e10	s
ABC19980108.1830.0711	e1	e147	ii
ABC19980108.1830.0711	e1	e11	a
ABC19980108.1830.0711	e1	e376	a
ABC19980108.1830.0711	e1	e12	a
ABC19980108.1830.0711	e1	e16	a
ABC19980108.1830.0711	e1	e17	a
ABC19980108.1830.0711	e1	e18	a
ABC19980108.1830.0711	e1	e19	a
ABC19980108.1830.0711	e1	e20	a
ABC19980108.1830.0711	e1	e26	b
ABC19980108.1830.0711	e1	e28	a
ABC19980108.1830.0711	e1	e30	b
ABC19980108.1830.0711	e1	e32	a
ABC19980108.1830.0711	e1	e33	ii
ABC19980108.1830.0711	e1	e34	ii
ABC19980108.1830.0711	e1	e37	s
ABC19980108.1830.0711	e1	e88	a
ABC19980108.1830.0711	e1	e91	s
ABC19980108.1830.0711	e1	e39	a
ABC19980108.1830.0711	e1	e40	a
ABC19980108.1830.0711	e1	e41	ii
ABC19980108.1830.0711	e1	e42	a
ABC19980108.1830.0711	e1	e43	a
ABC19980108.1830.0711	e1	e44	ii
ABC19980108.1830.0711	e1	e46	ii
ABC19980108.1830.0711	e1	e48	ii
ABC19980108.1830.0711	e1	e50	ii
ABC19980108.1830.0711	e1	e52	a
ABC19980108.1830.0711	e1	e53	ii
ABC19980108.1830.0711	e1	e54	b
ABC19980108.1830.0711	e1	e55	s
ABC19980108.1830.0711	e1	e374	ii
ABC19980108.1830.0711	e1	e56	s
ABC19980108.1830.0711	e1	e59	b
ABC19980108.1830.0711	e1	e64	b
ABC19980108.1830.0711	e1	e65	b
ABC19980108.1830.0711	e1	e66	b
ABC19980108.1830.0711	e1	e67	ii
ABC19980108.1830.0711	e1	e368	ii
ABC19980108.1830.0711	e3	e10	b
ABC19980108.1830.0711	e3	e26	b
ABC19980108.1830.0711	e3	e30	b
ABC19980108.1830.0711	e3	e37	b
ABC19980108.1830.0711	e3	e91	b
ABC19980108.1830.0711	e3	e54	b
ABC19980108.1830.0711	e3	e55	b
ABC19980108.1830.0711	e3	e56	b
ABC19980108.1830.0711	e3	e59	b
ABC19980108.1830.0711	e3	e64	b
ABC19980108.1830.0711	e3	e65	b
ABC19980108.1830.0711	e3	e66	b
ABC19980108.1830.0711	e4	e10	i
ABC19980108.1830.0711	e4	e37	i
ABC19980108.1830.0711	e4	e91	i
ABC19980108.1830.0711	e4	e55	i
ABC19980108.1830.0711	e4	e56	i
ABC19980108.1830.0711	e7	e10	i
ABC19980108.1830.0711	e7	e147	s
ABC19980108.1830.0711	e7	e26	b
ABC19980108.1830.0711	e7	e30	b
ABC19980108.1830.0711	e7	e37	i
ABC19980108.1830.0711	e7	e88	a
ABC19980108.1830.0711	e7	e91	i
ABC19980108.1830.0711	e7	e54	b
ABC19980108.1830.0711	e7	e55	i
ABC19980108.1830.0711	e7	e56	i
ABC19980108.1830.0711	e7	e59	b
ABC19980108.1830.0711	e7	e64	b
ABC19980108.1830.0711	e7	e65	b
ABC19980108.1830.0711	e7	e66	b
ABC19980108.1830.0711	e9	e147	s
ABC19980108.1830.0711	e9	e26	b
ABC19980108.1830.0711	e9	e30	b
ABC19980108.1830.0711	e9	e37	i
ABC19980108.1830.0711	e9	e88	a
ABC19980108.1830.0711	e9	e91	i
ABC19980108.1830.0711	e9	e54	b
ABC19980108.1830.0711	e9	e55	i
ABC19980108.1830.0711	e9	e56	i
ABC19980108.1830.0711	e9	e59	b
ABC19980108.1830.0711	e9	e64	b
ABC19980108.1830.0711	e9	e65	b
ABC19980108.1830.0711	e9	e66	b
ABC19980108.1830.0711	e10	e147	ii
ABC19980108.1830.0711	e10	e11	a
ABC19980108.1830.0711	e10	e376	a
ABC19980108.1830.0711	e10	e12	a
ABC19980108.1830.0711	e10	e16	a
ABC19980108.1830.0711	e10	e17	a
ABC19980108.1830.0711	e10	e18	a
ABC19980108.1830.0711	e10	e19	a
ABC19980108.1830.0711	e10	e20	a
ABC19980108.1830.0711	e10	e26	b
ABC19980108.1830.0711	e10	e28	a
ABC19980108.1830.0711	e10	e30	b
ABC19980108.1830.0711	e10	e32	a
ABC19980108.1830.0711	e10	e33	ii
ABC19980108.1830.0711	e10	e34	ii
ABC19980108.1830.0711	e10	e37	s
ABC19980108.1830.0711	e10	e88	a
ABC19980108.1830.0711	e10	e91	s
ABC19980108.1830.0711	e10	e39	a
ABC19980108.1830.0711	e10	e40	a
ABC19980108.1830.0711	e10	e41	ii
ABC19980108.1830.0711	e10	e42	a
ABC19980108.1830.0711	e10	e43	a
ABC19980108.1830.0711	e10	e44	ii
ABC19980108.1830.0711	e10	e46	ii
ABC19980108.1830.0711	e10	e48	ii
ABC19980108.1830.0711	e10	e50	ii
ABC19980108.1830.0711	e10	e52	a
ABC19980108.1830.0711	e10	e53	ii
ABC19980108.1830.0711	e10	e54	b
ABC19980108.1830.0711	e10	e55	s
ABC19980108.1830.0711	e10	e374	ii
ABC19980108.1830.0711	e10	e56	s
ABC19980108.1830.0711	e10	e59	b
ABC19980108.1830.0711	e10	e64	b
ABC19980108.1830.0711	e10	e65	b
ABC19980108.1830.0711	e10	e66	b
ABC19980108.1830.0711	e10	e67	ii
ABC19980108.1830.0711	e10	e368	ii
ABC19980108.1830.0711	e147	e26	b
ABC19980108.1830.0711	e147	e30	b
ABC19980108.1830.0711	e147	e37	i
ABC19980108.1830.0711	e147	e88	a
ABC19980108.1830.0711	e147	e91	i
ABC19980108.1830.0711	e147	e54	b
ABC19980108.1830.0711	e147	e55	i
ABC19980108.1830.0711	e147	e56	i
ABC19980108.1830.0711	e147	e59	b
ABC19980108.1830.0711	e147	e64	b
ABC19980108.1830.0711	e147	e65	b
ABC19980108.1830.0711	e147	e66	b
ABC19980108.1830.0711	e11	e26	b
ABC19980108.1830.0711	e11	e30	b
ABC19980108.1830.0711	e11	e37	b
ABC19980108.1830.0711	e11	e91	b
ABC19980108.1830.0711	e11	e54	b
ABC19980108.1830.0711	e11	e55	b
ABC19980108.1830.0711	e11	e56	b
ABC19980108.1830.0711	e11	e59	b
ABC19980108.1830.0711	e11	e64	b
ABC19980108.1830.0711	e11	e65	b
ABC19980108.1830.0711	e11	e66	b
ABC19980108.1830.0711	e376	e26	b
ABC19980108.1830.0711	e376	e30	b
ABC19980108.1830.0711	e376	e37	b
ABC19980108.1830.0711	e376	e91	b
ABC19980108.1830.0711	e376	e54	b
ABC19980108.1830.0711	e376	e55	b
ABC19980108.1830.0711	e376	e56	b
ABC19980108.1830.0711	e376	e59	b
ABC19980108.1830.0711	e376	e64	b
ABC19980108.1830.0711	e376	e65	b
ABC19980108.1830.0711	e376	e66	b
ABC19980108.1830.0711	e12	e26	b
ABC19980108.1830.0711	e12	e30	b
ABC19980108.1830.0711	e12	e37	b
ABC19980108.1830.0711	e12	e91	b
ABC19980108.1830.0711	e12	e54	b
ABC19980108.1830.0711	e12	e55	b
ABC19980108.1830.0711	e12	e56	b
ABC19980108.1830.0711	e12	e59	b
ABC19980108.1830.0711	e12	e64	b
ABC19980108.1830.0711	e12	e65	b
ABC19980108.1830.0711	e12	e66	b
ABC19980108.1830.0711	e16	e26	b
ABC19980108.1830.0711	e16	e30	b
ABC19980108.1830.0711	e16	e37	b
ABC19980108.1830.0711	e16	e91	b
ABC19980108.1830.0711	e16	e54	b
ABC19980108.1830.0711	e16	e55	b
ABC19980108.1830.0711	e16	e56	b
ABC19980108.1830.0711	e16	e59	b
ABC19980108.1830.0711	e16	e64	b
ABC19980108.1830.0711	e16	e65	b
ABC19980108.1830.0711	e16	e66	b
ABC19980108.1830.0711	e17	e26	b
ABC19980108.1830.0711	e17	e30	b
ABC19980108.1830.0711	e17	e37	b
ABC19980108.1830.0711	e17	e91	b
ABC19980108.1830.0711	e17	e54	b
ABC19980108.1830.0711	e17	e55	b
ABC19980108.1830.0711	e17	e56	b
ABC19980108.1830.0711	e17	e59	b
ABC19980108.1830.0711	e17	e64	b
ABC19980108.1830.0711	e17	e65	b
ABC19980108.1830.0711	e17	e66	b
ABC19980108.1830.0711	e18	e26	b
ABC19980108.1830.0711	e18	e30	b
ABC19980108.1830.0711	e18	e37	b
ABC19980108.1830.0711	e18	e91	b
ABC19980108.1830.0711	e18	e54	b
ABC19980108.1830.0711	e18	e55	b
ABC19980108.1830.0711	e18	e56	b
ABC19980108.1830.0711	e18	e59	b
ABC19980108.1830.0711	e18	e64	b
ABC19980108.1830.0711	e18	e65	b
ABC19980108.1830.0711	e18	e66	b
ABC19980108.1830.0711	e19	e26	b
ABC19980108.1830.0711	e19	e30	b
ABC19980108.1830.0711	e19	e37	b
ABC19980108.1830.0711	e19	e91	b
ABC19980108.1830.0711	e19	e54	b
ABC19980108.1830.0711	e19	e55	b
ABC19980108.1830.0711	e19	e56	b
ABC19980108.1830.0711	e19	e59	b
ABC19980108.1830.0711	e19	e64	b
ABC19980108.1830.0711	e19	e65	b
ABC19980108.1830.0711	e19	e66	b
ABC19980108.1830.0711	e20	e26	b
ABC19980108.1830.0711	e20	e30	b
ABC19980108.1830.0711	e20	e37	b
ABC19980108.1830.0711	e20	e91	b
ABC19980108.1830.0711	e20	e54	b
ABC19980108.1830.0711	e20	e55	b
ABC19980108.1830.0711	e20	e56	b
ABC19980108.1830.0711	e20	e59	b
ABC19980108.1830.0711	e20	e64	b
ABC19980108.1830.0711	e20	e65	b
ABC19980108.1830.0711	e20	e66	b
ABC19980108.1830.0711	e26	e32	a
ABC19980108.1830.0711	e26	e37	a
ABC19980108.1830.0711	e26	e88	a
ABC19980108.1830.0711	e26	e91	a
ABC19980108.1830.0711	e26	e39	a
ABC19980108.1830.0711	e26	e40	a
ABC19980108.1830.0711	e26	e42	a
ABC19980108.1830.0711	e26	e43	a
ABC19980108.1830.0711	e26	e52	a
ABC19980108.1830.0711	e26	e55	a
ABC19980108.1830.0711	e26	e56	a
ABC19980108.1830.0711	e28	e37	b
ABC19980108.1830.0711	e28	e91	b
ABC19980108.1830.0711	e28	e54	b
ABC19980108.1830.0711	e28	e55	b
ABC19980108.1830.0711	e28	e56	b
ABC19980108.1830.0711	e28	e59	b
ABC19980108.1830.0711	e28	e64	b
ABC19980108.1830.0711	e28	e65	b
ABC19980108.1830.0711	e28	e66	b
ABC19980108.1830.0711	e30	e37	a
ABC19980108.1830.0711	e30	e88	a
ABC19980108.1830.0711	e30	e91	a
ABC19980108.1830.0711	e30	e39	a
ABC19980108.1830.0711	e30	e40	a
ABC19980108.1830.0711	e30	e42	a
ABC19980108.1830.0711	e30	e43	a
ABC19980108.1830.0711	e30	e52	a
ABC19980108.1830.0711	e30	e55	a
ABC19980108.1830.0711	e30	e56	a
ABC19980108.1830.0711	e32	e37	b
ABC19980108.1830.0711	e32	e91	b
ABC19980108.1830.0711	e32	e54	b
ABC19980108.1830.0711	e32	e55	b
ABC19980108.1830.0711	e32	e56	b
ABC19980108.1830.0711	e32	e59	b
ABC19980108.1830.0711	e32	e64	b
ABC19980108.1830.0711	e32	e65	b
ABC19980108.1830.0711	e32	e66	b
ABC19980108.1830.0711	e33	e37	i
ABC19980108.1830.0711	e33	e91	i
ABC19980108.1830.0711	e33	e55	i
ABC19980108.1830.0711	e33	e56	i
ABC19980108.1830.0711	e34	e55	i
ABC19980108.1830.0711	e34	e56	i
ABC19980108.1830.0711	e37	e41	ii
ABC19980108.1830.0711	e37	e42	a
ABC19980108.1830.0711	e37	e43	a
ABC19980108.1830.0711	e37	e44	ii
ABC19980108.1830.0711	e37	e46	ii
ABC19980108.1830.0711	e37	e48	ii
ABC19980108.1830.0711	e37	e50	ii
ABC19980108.1830.0711	e37	e52	a
ABC19980108.1830.0711	e37	e53	ii
ABC19980108.1830.0711	e37	e54	b
ABC19980108.1830.0711	e37	e55	s
ABC19980108.1830.0711	e37	e374	ii
ABC19980108.1830.0711	e37	e56	s
ABC19980108.1830.0711	e37	e59	b
ABC19980108.1830.0711	e37	e64	b
ABC19980108.1830.0711	e37	e65	b
ABC19980108.1830.0711	e37	e66	b
ABC19980108.1830.0711	e37	e67	ii
ABC19980108.1830.0711	e37	e368	ii
ABC19980108.1830.0711	e88	e54	b
ABC19980108.1830.0711	e88	e55	b
ABC19980108.1830.0711	e88	e56	b
ABC19980108.1830.0711	e88	e59	b
ABC19980108.1830.0711	e88	e64	b
ABC19980108.1830.0711	e88	e65	b
ABC19980108.1830.0711	e88	e66	b
ABC19980108.1830.0711	e91	e41	ii
ABC19980108.1830.0711	e91	e42	a
ABC19980108.1830.0711	e91	e43	a
ABC19980108.1830.0711	e91	e44	ii
ABC19980108.1830.0711	e91	e46	ii
ABC19980108.1830.0711	e91	e48	ii
ABC19980108.1830.0711	e91	e50	ii
ABC19980108.1830.0711	e91	e52	a
ABC19980108.1830.0711	e91	e53	ii
ABC19980108.1830.0711	e91	e54	b
ABC19980108.1830.0711	e91	e55	s
ABC19980108.1830.0711	e91	e374	ii
ABC19980108.1830.0711	e91	e56	s
ABC19980108.1830.0711	e91	e59	b
ABC19980108.1830.0711	e91	e64	b
ABC19980108.1830.0711	e91	e65	b
ABC19980108.1830.0711	e91	e66	b
ABC19980108.1830.0711	e91	e67	ii
ABC19980108.1830.0711	e91	e368	ii
ABC19980108.1830.0711	e39	e54	b
ABC19980108.1830.0711	e39	e55	b
ABC19980108.1830.0711	e39	e56	b
ABC19980108.1830.0711	e39	e59	b
ABC19980108.1830.0711	e39	e64	b
ABC19980108.1830.0711	e39	e65	b
ABC19980108.1830.0711	e39	e66	b
ABC19980108.1830.0711	e40	e54	b
ABC19980108.1830.0711	e40	e55	b
ABC19980108.1830.0711	e40	e56	b
ABC19980108.1830.0711	e40	e59	b
ABC19980108.1830.0711	e40	e64	b
ABC19980108.1830.0711	e40	e65	b
ABC19980108.1830.0711	e40	e66	b
ABC19980108.1830.0711	e41	e55	i
ABC19980108.1830.0711	e41	e56	i
ABC19980108.1830.0711	e42	e54	b
ABC19980108.1830.0711	e42	e55	b
ABC19980108.1830.0711	e42	e56	b
ABC19980108.1830.0711	e42	e59	b
ABC19980108.1830.0711	e42	e64	b
ABC19980108.1830.0711	e42	e65	b
ABC19980108.1830.0711	e42	e66	b
ABC19980108.1830.0711	e43	e54	b
ABC19980108.1830.0711	e43	e55	b
ABC19980108.1830.0711	e43	e56	b
ABC19980108.1830.0711	e43	e59	b
ABC19980108.1830.0711	e43	e64	b
ABC19980108.1830.0711	e43	e65	b
ABC19980108.1830.0711	e43	e66	b
ABC19980108.1830.0711	e44	e55	i
ABC19980108.1830.0711	e44	e56	i
ABC19980108.1830.0711	e46	e55	i
ABC19980108.1830.0711	e46	e56	i
ABC19980108.1830.0711	e48	e55	i
ABC19980108.1830.0711	e48	e56	i
ABC19980108.1830.0711	e50	e55	i
ABC19980108.1830.0711	e50	e56	i
ABC19980108.1830.0711	e52	e64	b
ABC19980108.1830.0711	e52	e65	b
ABC19980108.1830.0711	e52	e66	b
ABC19980108.1830.0711	e55	e65	b
ABC19980108.1830.0711	e55	e66	b
ABC19980108.1830.0711	e55	e67	ii
ABC19980108.1830.0711	e55	e368	ii
ABC19980108.1830.0711	e56	e65	b
ABC19980108.1830.0711	e56	e66	b
ABC19980108.1830.0711	e56	e67	ii
ABC19980108.1830.0711	e56	e368	ii
ABC19980108.1830.0711	e9	e7	s
ABC19980108.1830.0711	e56	e64	b
ABC19980108.1830.0711	e32	e30	b
ABC19980108.1830.0711	e56	e53	ii
ABC19980108.1830.0711	e56	e59	b
ABC19980108.1830.0711	e39	e91	b
ABC19980108.1830.0711	e3	e1	b
ABC19980108.1830.0711	e26	e28	a
ABC19980108.1830.0711	e37	e40	a
ABC19980108.1830.0711	e56	e374	ii
ABC19980108.1830.0711	e4	e1	i
ABC19980108.1830.0711	e52	e56	b
ABC19980108.1830.0711	e37	e39	a
ABC19980108.1830.0711	e37	e34	ii
ABC19980108.1830.0711	e55	e374	ii
ABC19980108.1830.0711	e55	e52	a
ABC19980108.1830.0711	e9	e10	i
ABC19980108.1830.0711	e59	e52	a
ABC19980108.1830.0711	e37	e91	s
ABC19980108.1830.0711	e91	e40	a
ABC19980108.1830.0711	e55	e56	s
ABC19980108.1830.0711	e54	e56	a
ABC19980108.1830.0711	e34	e91	i
ABC19980108.1830.0711	e52	e54	b
ABC19980108.1830.0711	e59	e55	a
ABC19980108.1830.0711	e88	e91	b
ABC19980108.1830.0711	e55	e53	ii
ABC19980108.1830.0711	e54	e55	a
ABC19980108.1830.0711	e37	e88	a
ABC19980108.1830.0711	e55	e64	b
ABC19980108.1830.0711	e30	e28	a
PRI19980205.2000.1890	e1	e6	i
PRI19980205.2000.1890	e1	e7	i
PRI19980205.2000.1890	e1	e8	i
PRI19980205.2000.1890	e1	e9	i
PRI19980205.2000.1890	e1	e13	i
PRI19980205.2000.1890	e1	e24	i
PRI19980205.2000.1890	e1	e29	a
PRI19980205.2000.1890	e2	e6	s
PRI19980205.2000.1890	e2	e7	s
PRI19980205.2000.1890	e2	e8	s
PRI19980205.2000.1890	e2	e9	s
PRI19980205.2000.1890	e2	e11	ii
PRI19980205.2000.1890	e2	e13	s
PRI19980205.2000.1890	e2	e14	ii
PRI19980205.2000.1890	e2	e34	ii
PRI19980205.2000.1890	e2	e19	b
PRI19980205.2000.1890	e2	e21	b
PRI19980205.2000.1890	e2	e24	s
PRI19980205.2000.1890	e2	e38	ii
PRI19980205.2000.1890	e2	e27	b
PRI19980205.2000.1890	e2	e28	ii
PRI19980205.2000.1890	e2	e29	a
PRI19980205.2000.1890	e32	e6	i
PRI19980205.2000.1890	e32	e7	i
PRI19980205.2000.1890	e32	e8	i
PRI19980205.2000.1890	e32	e9	i
PRI19980205.2000.1890	e32	e13	i
PRI19980205.2000.1890	e32	e24	i
PRI19980205.2000.1890	e3	e6	b
PRI19980205.2000.1890	e3	e7	b
PRI19980205.2000.1890	e3	e8	b
PRI19980205.2000.1890	e3	e9	b
PRI19980205.2000.1890	e3	e11	b
PRI19980205.2000.1890	e3	e13	b
PRI19980205.2000.1890	e3	e34	b
PRI19980205.2000.1890	e3	e19	b
PRI19980205.2000.1890	e3	e21	b
PRI19980205.2000.1890	e3	e24	b
PRI19980205.2000.1890	e3	e38	b
PRI19980205.2000.1890	e3	e27	b
PRI19980205.2000.1890	e4	e6	i
PRI19980205.2000.1890	e4	e7	i
PRI19980205.2000.1890	e4	e8	i
PRI19980205.2000.1890	e4	e9	i
PRI19980205.2000.1890	e4	e13	i
PRI19980205.2000.1890	e4	e24	i
PRI19980205.2000.1890	e6	e34	ii
PRI19980205.2000.1890	e6	e19	b
PRI19980205.2000.1890	e6	e21	b
PRI19980205.2000.1890	e6	e24	s
PRI19980205.2000.1890	e6	e38	ii
PRI19980205.2000.1890	e6	e27	b
PRI19980205.2000.1890	e6	e28	ii
PRI19980205.2000.1890	e6	e29	a
PRI19980205.2000.1890	e7	e34	ii
PRI19980205.2000.1890	e7	e19	b
PRI19980205.2000.1890	e7	e21	b
PRI19980205.2000.1890	e7	e24	s
PRI19980205.2000.1890	e7	e38	ii
PRI19980205.2000.1890	e7	e27	b
PRI19980205.2000.1890	e7	e28	ii
PRI19980205.2000.1890	e7	e29	a
PRI19980205.2000.1890	e8	e19	b
PRI19980205.2000.1890	e8	e21	b
PRI19980205.2000.1890	e8	e24	s
PRI19980205.2000.1890	e8	e38	ii
